ID_reporte,fecha_reporte,ID_clima,id_producto,ID_finca,PH,Tipo_cafe,ubicacion,hectarias,Humedad,Temperatura,Fecha_clima
5047,2025-05-26,203,2,104,6.7,Excelsa,Nariño,13,67.0,23.0,2025-05-26
6138,2025-05-14,201,1,105,7.0,Liberica,Huila,8,64.0,19.7,2025-05-14
5230,2025-05-09,201,2,103,7.0,Robusta,Nariño,18,67.0,23.5,2025-05-09
5192,2025-05-06,203,4,101,6.6,Robusta,Caldas,6,76.0,21.7,2025-05-06
10143,2025-05-29,201,2,101,5.8,Robusta,Tolima,8,88.0,,2025-05-29
6539,2025-05-24,204,3,102,5.3,Robusta,Huila,6,66.0,24.7,2025-05-24
3693,2025-05-30,203,3,102,6.4,Robusta,Huila,9,79.0,21.9,2025-05-30
6341,2025-05-16,204,3,105,6.0,Arábica,Tolima,7,91.0,-5.0,2025-05-16
10918,2025-05-26,204,2,101,5.2,Liberica,Tolima,14,73.0,20.9,2025-05-26
8671,2025-05-24,204,4,105,5.2,Excelsa,Huila,17,63.0,23.2,2025-05-24
10174,2025-05-01,203,2,103,99.9,Desconocido,Huila,7,68.0,26.3,2025-05-01
2808,2025-05-27,203,1,101,5.3,Arábica,Huila,10,67.0,28.9,2025-05-27
6112,2025-05-08,202,2,103,5.3,Arábica,Nariño,10,77.0,,2025-05-08
4990,2025-05-14,201,2,104,6.3,Arábica,Antioquia,17,,23.6,2025-05-14
4456,2025-05-11,204,3,104,6.4,Robusta,Huila,17,79.0,27.3,2025-05-11
3908,2025-05-08,202,2,103,6.9,Liberica,Huila,8,65.0,25.9,2025-05-08
7652,2025-05-19,203,2,102,6.3,Robusta,Huila,20,61.0,18.4,2025-05-19
9288,2025-05-31,203,4,104,6.8,Excelsa,Antioquia,11,85.0,26.0,2025-05-31
7245,2025-05-29,204,2,105,5.2,Excelsa,Antioquia,19,77.0,19.8,2025-05-29
3698,2025-05-16,202,4,104,6.7,Arábica,Tolima,17,82.0,21.0,2025-05-16
5017,2025-05-26,201,2,104,6.3,Excelsa,Tolima,14,74.0,19.4,2025-05-26
5340,2025-05-17,203,1,105,6.0,Robusta,Huila,8,88.0,27.7,2025-05-17
5646,2025-05-29,204,3,102,5.5,Liberica,Caldas,17,77.0,20.5,2025-05-29
8740,2025-05-15,202,1,101,5.3,Excelsa,Caldas,10,73.0,27.3,2025-05-15
8092,2025-05-07,201,4,101,5.5,Liberica,Caldas,15,78.0,21.8,2025-05-07
5693,2025-05-02,201,4,104,6.9,Liberica,Caldas,20,84.0,21.5,2025-05-02
2740,2025-05-03,203,1,103,5.0,Arábica,Tolima,19,74.0,28.1,2025-05-03
6407,2025-05-31,201,3,103,5.6,Arábica,Nariño,5,91.0,25.0,2025-05-31
5589,2025-05-23,203,3,101,6.1,Liberica,Huila,5,91.0,30.0,2025-05-23
4126,2025-05-05,204,2,102,5.4,Liberica,Caldas,17,67.0,28.6,2025-05-05
3158,2025-05-15,203,1,101,5.9,Arábica,Caldas,7,,25.0,2025-05-15
6334,2025-05-03,201,1,101,5.2,Robusta,Nariño,10,61.0,22.7,2025-05-03
9637,2025-05-05,203,2,102,5.3,Robusta,Nariño,6,68.0,22.4,2025-05-05
2826,2025-05-19,203,2,105,5.1,Excelsa,Antioquia,20,60.0,19.1,2025-05-19
5231,2025-05-25,201,2,101,6.7,Robusta,Antioquia,20,80.0,21.9,2025-05-25
4488,2025-05-02,204,4,103,5.2,Robusta,Antioquia,9,75.0,28.8,2025-05-02
10054,2025-05-21,201,2,103,7.0,Arábica,Nariño,16,,24.7,2025-05-21
10769,2025-05-17,204,4,101,5.4,Excelsa,Huila,10,68.0,19.6,2025-05-17
4648,2025-05-25,203,2,105,6.5,Robusta,Antioquia,5,75.0,23.5,2025-05-25
6903,2025-05-02,204,4,103,5.5,Arábica,Caldas,15,61.0,24.6,2025-05-02
7386,2025-05-01,203,2,105,6.6,Excelsa,Antioquia,7,89.0,26.5,2025-05-01
6639,2025-05-27,203,1,104,6.5,Liberica,Nariño,19,95.0,19.2,2025-05-27
7424,2025-05-22,201,1,105,6.1,Robusta,Antioquia,20,87.0,18.1,2025-05-22
8827,2025-05-24,202,2,101,6.4,Excelsa,Tolima,6,60.0,24.9,2025-05-24
8744,2025-05-13,201,1,101,6.7,Arábica,Huila,7,75.0,26.1,2025-05-13
4013,2025-05-26,201,2,103,,Arábica,Tolima,11,82.0,18.8,2025-05-26
8672,2025-05-08,201,2,104,5.3,Excelsa,Nariño,15,70.0,22.5,2025-05-08
10549,2025-05-15,202,2,102,5.9,Arábica,Tolima,10,67.0,27.3,2025-05-15
10978,2025-05-09,201,1,101,6.3,Excelsa,Caldas,8,,26.2,2025-05-09
4081,2025-05-20,203,2,104,6.0,Arábica,Huila,10,66.0,28.2,2025-05-20
4521,2025-05-10,203,3,101,6.1,Liberica,Tolima,19,90.0,18.2,2025-05-10
5979,2025-05-21,203,2,103,6.0,Robusta,Antioquia,12,66.0,23.4,2025-05-21
8620,2025-05-14,203,4,105,5.5,Arábica,Nariño,9,66.0,21.0,2025-05-14
5348,2025-05-21,202,4,105,5.6,Arábica,Antioquia,16,,18.6,2025-05-21
9441,2025-05-19,201,4,102,5.3,Excelsa,Caldas,8,63.0,25.2,2025-05-19
2347,2025-05-09,203,4,104,5.7,Arábica,Huila,11,70.0,27.2,2025-05-09
8088,2025-05-23,202,3,101,5.9,Liberica,Tolima,12,61.0,22.2,2025-05-23
9948,2025-05-04,201,1,103,6.3,Robusta,Huila,13,82.0,28.0,2025-05-04
6652,2025-05-06,204,1,105,5.7,Arábica,Huila,20,90.0,23.9,2025-05-06
9082,2025-05-12,204,4,102,6.5,Liberica,Tolima,14,70.0,25.1,2025-05-12
2792,2025-05-17,204,3,105,5.2,Robusta,Tolima,10,78.0,26.6,2025-05-17
8429,2025-05-22,201,1,105,6.4,Arábica,Nariño,14,61.0,24.7,2025-05-22
10580,2025-05-14,201,3,102,5.6,Arábica,??,16,,29.6,2025-05-14
10960,2025-05-08,201,3,102,5.7,Robusta,Nariño,14,91.0,29.7,2025-05-08
3271,2025-05-04,203,1,105,6.6,Robusta,Nariño,15,86.0,28.2,2025-05-04
10767,2025-05-04,203,4,104,6.9,Robusta,Huila,14,76.0,28.9,2025-05-04
3956,2025-05-25,203,1,103,6.3,Robusta,Tolima,14,71.0,24.9,2025-05-25
4444,2025-05-16,203,1,101,,Excelsa,Antioquia,18,63.0,19.9,2025-05-16
8736,2025-05-24,202,2,103,5.9,Robusta,Antioquia,5,87.0,19.2,2025-05-24
1834,2025-05-02,204,2,102,6.7,Arábica,Caldas,16,86.0,21.5,2025-05-02
7499,2025-05-24,204,3,103,6.8,Robusta,Nariño,19,81.0,28.3,2025-05-24
3992,2025-05-13,201,2,104,5.2,Liberica,Nariño,15,61.0,18.3,2025-05-13
8793,2025-05-18,203,4,101,6.5,Arábica,Caldas,7,67.0,19.3,2025-05-18
3151,2025-05-13,202,1,105,5.9,Liberica,Nariño,13,63.0,27.2,2025-05-13
5023,2025-05-20,203,4,104,5.2,Liberica,Antioquia,8,62.0,26.7,2025-05-20
8615,2025-05-03,203,1,104,,Liberica,Nariño,6,79.0,21.5,2025-05-03
7124,2025-05-05,201,2,102,6.9,Excelsa,Nariño,15,,22.0,2025-05-05
4339,2025-05-06,203,3,103,5.8,Excelsa,Caldas,9,81.0,23.2,2025-05-06
5344,2025-05-05,203,3,104,5.6,Liberica,Antioquia,17,76.0,24.9,2025-05-05
5464,2025-05-25,204,3,101,5.6,Robusta,Antioquia,14,69.0,23.7,2025-05-25
3376,2025-05-17,202,2,105,5.4,Arábica,Tolima,6,76.0,22.3,2025-05-17
10044,2025-05-21,202,2,101,6.2,Excelsa,Caldas,13,95.0,22.7,2025-05-21
6571,2025-05-12,201,4,103,6.3,Liberica,??,14,68.0,-5.0,2025-05-12
9599,2025-05-20,202,3,101,6.1,Robusta,Nariño,15,76.0,25.0,2025-05-20
9504,2025-05-01,203,3,105,6.0,Robusta,Antioquia,11,61.0,23.9,2025-05-01
9880,2025-05-31,204,4,101,6.7,Arábica,Tolima,8,61.0,21.4,2025-05-31
2887,2025-05-28,202,3,101,5.7,Liberica,Huila,13,78.0,,2025-05-28
2198,2025-05-01,202,1,103,5.2,Robusta,Antioquia,6,74.0,20.9,2025-05-01
7427,2025-05-10,202,3,103,,Arábica,Caldas,20,80.0,20.8,2025-05-10
9911,2025-05-22,202,4,101,6.0,Excelsa,Tolima,14,94.0,20.1,2025-05-22
3936,2025-05-15,201,3,103,5.8,Excelsa,Nariño,16,78.0,26.8,2025-05-15
7342,2025-05-14,204,2,102,6.8,Excelsa,Tolima,20,,20.4,2025-05-14
2430,2025-05-04,204,4,102,6.2,Robusta,Caldas,17,94.0,29.8,2025-05-04
7307,2025-05-15,201,1,103,6.4,Arábica,Tolima,5,62.0,21.9,2025-05-15
4650,2025-05-21,203,4,104,5.9,Robusta,Caldas,20,92.0,29.5,2025-05-21
2938,2025-05-17,203,4,101,5.4,Excelsa,Nariño,8,74.0,30.0,2025-05-17
6172,2025-05-23,201,1,101,6.3,Liberica,Antioquia,10,69.0,19.9,2025-05-23
8764,2025-05-06,201,4,105,6.7,Robusta,Caldas,20,87.0,24.9,2025-05-06
7393,2025-05-26,202,2,103,6.4,Arábica,Antioquia,8,89.0,24.4,2025-05-26
2154,2025-05-13,203,2,102,5.8,Arábica,Huila,19,86.0,26.5,2025-05-13
7250,2025-05-11,203,1,101,5.6,Arábica,Caldas,13,73.0,18.0,2025-05-11
8037,2025-05-30,204,1,101,5.2,Excelsa,Huila,8,84.0,27.3,2025-05-30
5229,2025-05-21,201,2,104,6.3,Liberica,Antioquia,19,77.0,22.1,2025-05-21
5975,2025-05-08,202,4,101,6.0,Desconocido,Caldas,16,72.0,26.1,2025-05-08
7401,2025-05-05,201,2,105,6.7,Robusta,Huila,12,61.0,22.4,2025-05-05
4640,2025-05-16,204,3,104,5.8,Excelsa,Tolima,15,60.0,,2025-05-16
4972,2025-05-30,202,4,103,5.4,Excelsa,Nariño,8,66.0,25.7,2025-05-30
10594,2025-05-27,204,2,104,6.8,Excelsa,Caldas,5,80.0,29.9,2025-05-27
4376,2025-05-29,201,2,105,6.7,Excelsa,Nariño,6,68.0,26.7,2025-05-29
3487,2025-05-12,201,3,102,6.4,Excelsa,Huila,20,83.0,19.5,2025-05-12
7954,2025-05-12,201,2,102,6.4,Robusta,Tolima,13,65.0,-5.0,2025-05-12
1606,2025-05-26,201,3,101,5.9,Arábica,Tolima,17,78.0,18.6,2025-05-26
8444,2025-05-16,203,4,102,6.0,Robusta,Tolima,11,80.0,23.2,2025-05-16
6928,2025-05-04,201,1,103,6.5,Excelsa,Antioquia,6,86.0,26.1,2025-05-04
3454,2025-05-30,204,4,103,5.8,Robusta,Tolima,11,84.0,20.1,2025-05-30
4609,2025-05-02,201,2,102,5.6,Arábica,Nariño,7,87.0,28.4,2025-05-02
2484,2025-05-13,201,2,102,5.8,Robusta,Nariño,19,,22.6,2025-05-13
5519,2025-05-20,204,1,104,6.0,Excelsa,Antioquia,5,91.0,27.4,2025-05-20
4038,2025-05-23,202,3,105,5.6,Robusta,Antioquia,7,67.0,27.4,2025-05-23
10352,2025-05-16,201,3,104,5.9,Robusta,??,14,74.0,28.7,2025-05-16
8692,2025-05-01,201,3,102,5.7,Excelsa,Nariño,10,61.0,20.6,2025-05-01
5116,2025-05-12,202,1,104,6.0,Robusta,Caldas,7,84.0,19.1,2025-05-12
2427,2025-05-03,204,3,102,7.0,Arábica,Huila,9,65.0,22.7,2025-05-03
1497,2025-05-26,202,2,102,5.9,Liberica,Nariño,19,74.0,18.9,2025-05-26
4353,2025-05-04,204,2,104,6.6,Robusta,Nariño,20,88.0,22.0,2025-05-04
9794,2025-05-30,204,4,104,5.5,Robusta,Antioquia,10,90.0,26.5,2025-05-30
1759,2025-05-02,201,4,105,6.3,Excelsa,Antioquia,20,83.0,27.0,2025-05-02
1838,2025-05-26,201,3,103,6.1,Excelsa,Nariño,11,70.0,28.4,2025-05-26
5327,2025-05-14,202,2,101,6.4,Arábica,Nariño,7,76.0,24.0,2025-05-14
3128,2025-05-20,203,2,101,5.4,Robusta,Tolima,14,62.0,23.0,2025-05-20
2023,2025-05-13,201,3,105,6.8,Arábica,Tolima,15,95.0,28.4,2025-05-13
9762,2025-05-04,204,4,104,5.1,Liberica,Tolima,9,66.0,27.7,2025-05-04
6614,2025-05-27,203,1,104,6.0,Liberica,Huila,17,81.0,22.0,2025-05-27
6581,2025-05-30,203,1,104,6.1,Robusta,Huila,5,85.0,18.7,2025-05-30
2058,2025-05-12,201,3,103,6.6,Liberica,Tolima,11,64.0,23.8,2025-05-12
10542,2025-05-11,202,1,101,5.9,Robusta,Tolima,11,87.0,-5.0,2025-05-11
7856,2025-05-05,203,4,104,6.4,Robusta,Nariño,13,83.0,21.4,2025-05-05
8349,2025-05-23,202,4,101,5.9,Liberica,Antioquia,13,68.0,18.1,2025-05-23
10045,2025-05-20,204,1,105,5.4,Excelsa,Nariño,15,84.0,,2025-05-20
3129,2025-05-09,204,4,103,5.3,Robusta,Tolima,16,72.0,29.2,2025-05-09
3767,2025-05-22,201,3,101,5.7,Excelsa,Antioquia,7,77.0,26.7,2025-05-22
3109,2025-05-07,204,1,102,6.6,Excelsa,Caldas,7,66.0,19.5,2025-05-07
4617,2025-05-15,201,1,101,6.7,Arábica,Antioquia,19,91.0,24.4,2025-05-15
2545,2025-05-04,204,3,102,5.1,Arábica,Tolima,18,63.0,24.7,2025-05-04
7914,2025-05-20,201,2,104,5.9,Arábica,Caldas,20,80.0,25.3,2025-05-20
2719,2025-05-14,203,2,103,5.5,Liberica,Antioquia,11,92.0,29.4,2025-05-14
8435,2025-05-24,201,4,103,6.3,Excelsa,Huila,11,,23.2,2025-05-24
8365,2025-05-06,202,3,101,7.0,Robusta,Tolima,10,84.0,25.7,2025-05-06
7235,2025-05-02,202,1,102,5.3,Liberica,Nariño,14,68.0,25.7,2025-05-02
1725,2025-05-17,202,3,104,5.1,Excelsa,Caldas,12,60.0,28.8,2025-05-17
7673,2025-05-04,202,1,101,5.6,Robusta,Huila,5,78.0,,2025-05-04
9029,2025-05-13,201,4,104,5.5,Liberica,Antioquia,11,77.0,18.3,2025-05-13
6492,2025-05-28,203,2,101,5.6,Robusta,Antioquia,19,84.0,27.0,2025-05-28
2128,2025-05-04,204,3,101,5.0,Liberica,Nariño,9,,19.6,2025-05-04
3957,2025-05-31,201,3,104,5.7,Robusta,Huila,11,72.0,28.5,2025-05-31
6156,2025-05-17,203,4,105,5.7,Robusta,Antioquia,14,83.0,24.2,2025-05-17
5817,2025-05-09,204,3,101,6.9,Excelsa,Tolima,16,66.0,28.5,2025-05-09
7202,2025-05-09,201,2,104,5.2,Excelsa,Huila,20,71.0,20.6,2025-05-09
7224,2025-05-08,202,3,104,5.7,Arábica,Huila,8,95.0,25.3,2025-05-08
9686,2025-05-09,202,3,102,5.6,Excelsa,Caldas,6,94.0,23.4,2025-05-09
8114,2025-05-14,203,1,103,5.1,Robusta,Caldas,20,74.0,21.3,2025-05-14
6275,2025-05-10,203,2,101,6.9,Robusta,Huila,16,91.0,21.2,2025-05-10
9536,2025-05-03,201,1,104,6.4,Arábica,Huila,18,86.0,23.5,2025-05-03
4044,2025-05-11,204,4,103,6.5,Arábica,Caldas,10,93.0,22.1,2025-05-11
7912,2025-05-25,202,2,102,6.9,Excelsa,Nariño,17,71.0,18.0,2025-05-25
1150,2025-05-02,201,4,101,6.9,Robusta,Nariño,5,88.0,24.8,2025-05-02
8574,2025-05-05,203,4,102,5.6,Robusta,Nariño,19,86.0,29.1,2025-05-05
5206,2025-05-19,204,2,105,7.0,Excelsa,Tolima,16,86.0,19.5,2025-05-19
6493,2025-05-17,201,2,102,5.1,Arábica,Antioquia,10,80.0,18.3,2025-05-17
3690,2025-05-31,201,2,101,5.7,Excelsa,Antioquia,9,80.0,27.4,2025-05-31
5221,2025-05-09,203,4,103,6.9,Excelsa,Huila,5,87.0,21.8,2025-05-09
10102,2025-05-19,203,1,103,6.0,Excelsa,Huila,5,85.0,25.7,2025-05-19
1842,2025-05-23,203,1,104,5.3,Arábica,Caldas,9,65.0,20.0,2025-05-23
9137,2025-05-11,203,3,102,6.1,Arábica,Tolima,18,76.0,20.1,2025-05-11
7438,2025-05-08,201,3,105,6.1,Robusta,Nariño,15,84.0,24.8,2025-05-08
10700,2025-05-09,204,3,101,,Liberica,Antioquia,5,66.0,28.3,2025-05-09
7200,2025-05-06,201,2,103,6.6,Arábica,Caldas,9,71.0,28.8,2025-05-06
3795,2025-05-26,203,3,101,6.4,Liberica,Nariño,7,78.0,28.7,2025-05-26
8626,2025-05-06,204,3,101,5.2,Excelsa,Caldas,6,85.0,23.4,2025-05-06
9475,2025-05-29,201,4,101,6.7,Liberica,Huila,7,87.0,25.0,2025-05-29
8890,2025-05-04,202,2,102,,Robusta,Tolima,14,77.0,29.0,2025-05-04
7608,2025-05-11,204,2,101,6.1,Excelsa,Antioquia,16,75.0,27.3,2025-05-11
10195,2025-05-30,202,4,103,6.3,Liberica,Nariño,5,70.0,26.7,2025-05-30
9248,2025-05-13,203,1,102,5.4,Arábica,Tolima,18,78.0,19.7,2025-05-13
2393,2025-05-19,203,4,105,7.0,Excelsa,Nariño,13,95.0,25.9,2025-05-19
2922,2025-05-24,203,4,103,5.2,Arábica,Nariño,11,69.0,25.9,2025-05-24
8019,2025-05-11,204,3,101,5.7,Excelsa,Caldas,9,93.0,29.3,2025-05-11
4622,2025-05-20,204,4,104,5.9,Excelsa,Tolima,8,85.0,-5.0,2025-05-20
5849,2025-05-13,204,2,103,,Robusta,Antioquia,18,79.0,21.7,2025-05-13
3292,2025-05-29,201,4,105,6.1,Liberica,Huila,9,,25.6,2025-05-29
3134,2025-05-10,203,1,101,5.3,Robusta,Nariño,9,83.0,25.2,2025-05-10
1551,2025-05-20,201,1,103,6.2,Arábica,Antioquia,17,93.0,19.5,2025-05-20
2741,2025-05-22,204,2,105,6.1,Desconocido,Huila,18,91.0,,2025-05-22
6290,2025-05-04,204,1,102,6.0,Excelsa,Nariño,20,75.0,18.7,2025-05-04
2818,2025-05-16,202,2,104,7.0,Arábica,Antioquia,15,,27.9,2025-05-16
5699,2025-05-17,203,4,103,5.2,Arábica,Nariño,6,85.0,27.6,2025-05-17
6182,2025-05-02,201,4,102,6.0,Robusta,Tolima,18,72.0,19.1,2025-05-02
4019,2025-05-28,201,2,101,5.7,Desconocido,Caldas,20,78.0,24.2,2025-05-28
1018,2025-05-05,204,2,104,5.3,Excelsa,Tolima,14,63.0,18.7,2025-05-05
2771,2025-05-22,201,3,103,7.0,Robusta,Huila,13,76.0,27.1,2025-05-22
2889,2025-05-13,201,4,105,6.6,Liberica,Antioquia,13,,27.6,2025-05-13
3153,2025-05-03,202,2,104,6.8,Excelsa,Nariño,14,77.0,29.9,2025-05-03
2643,2025-05-09,201,1,103,6.5,Liberica,Antioquia,14,61.0,-5.0,2025-05-09
8847,2025-05-03,202,3,105,6.8,Robusta,Antioquia,16,74.0,24.1,2025-05-03
5194,2025-05-30,204,3,102,5.2,Arábica,Antioquia,13,75.0,,2025-05-30
10433,2025-05-02,203,4,103,5.5,Robusta,Antioquia,8,85.0,22.9,2025-05-02
9899,2025-05-31,203,2,101,6.4,Liberica,Tolima,20,69.0,26.5,2025-05-31
1534,2025-05-16,203,4,105,5.3,Arábica,Tolima,16,75.0,26.0,2025-05-16
1133,2025-05-26,202,2,101,6.1,Liberica,Caldas,17,,24.4,2025-05-26
8723,2025-05-22,204,2,105,6.3,Arábica,Caldas,17,82.0,22.9,2025-05-22
9459,2025-05-21,203,1,103,5.5,Excelsa,Tolima,8,75.0,24.9,2025-05-21
1965,2025-05-22,202,4,102,7.0,Arábica,Nariño,17,,22.8,2025-05-22
9720,2025-05-18,204,2,105,5.7,Robusta,Huila,9,83.0,26.8,2025-05-18
7413,2025-05-19,202,3,104,6.2,Excelsa,Huila,10,93.0,18.5,2025-05-19
9286,2025-05-15,204,2,103,6.4,Liberica,Huila,11,84.0,18.9,2025-05-15
8854,2025-05-04,204,2,103,5.1,Arábica,Caldas,6,84.0,19.1,2025-05-04
2096,2025-05-28,204,1,104,6.3,Liberica,Nariño,19,84.0,26.7,2025-05-28
7930,2025-05-28,202,1,103,6.0,Arábica,Antioquia,9,67.0,19.5,2025-05-28
